# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
0              	U              	0.0000000e+00	(2.5225794e+00 1.7151207e-01 6.4900000e+00)	1.7320508e-01	(7.1919808e-02 6.5388253e-02 7.7903065e-02)
582            	p_rgh          	-3.1900494e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9526205e+01	(1.4176623e+00 2.5810930e+00 6.9673359e+00)
583            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7170023e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
583            	T              	2.9144850e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
583            	p_rgh          	-3.1899405e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9527394e+01	(1.4176623e+00 2.5810930e+00 6.9673359e+00)
584            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7168722e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
584            	T              	2.9144850e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
584            	p_rgh          	-3.1898347e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9528566e+01	(1.4176623e+00 2.5810930e+00 6.9673359e+00)
585            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7167467e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
585            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
585            	p_rgh          	-3.1897132e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9529970e+01	(1.4176623e+00 2.5810930e+00 6.9673359e+00)
586            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7166257e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
586            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
586            	p_rgh          	-3.1895928e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9531359e+01	(1.4176623e+00 2.5810930e+00 6.9673359e+00)
587            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7165091e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
587            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
587            	p_rgh          	-3.1894639e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9533269e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
588            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7163965e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
588            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
588            	p_rgh          	-3.1893290e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9540857e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
589            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7162876e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
589            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
589            	p_rgh          	-3.1891784e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9548493e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
590            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7161831e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
590            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
590            	p_rgh          	-3.1890331e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9555875e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
591            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7160835e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
591            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
591            	p_rgh          	-3.1888744e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9563237e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
592            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7159891e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
592            	T              	2.9144849e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
592            	p_rgh          	-3.1887147e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9570427e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
593            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7159006e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
593            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
593            	p_rgh          	-3.1885441e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9577579e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
594            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7158182e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
594            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
594            	p_rgh          	-3.1883690e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9584547e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
595            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7157421e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
595            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
595            	p_rgh          	-3.1881842e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9591467e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
596            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7156728e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
596            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
596            	p_rgh          	-3.1879940e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9598222e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
597            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7156104e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
597            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
597            	p_rgh          	-3.1877991e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9604863e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
598            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7155550e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
598            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
598            	p_rgh          	-3.1875982e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9611336e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
599            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7155070e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
599            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
599            	p_rgh          	-3.1873920e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9617706e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
600            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154664e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
600            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
600            	p_rgh          	-3.1871801e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9623891e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
601            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154332e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
601            	T              	2.9144848e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
601            	p_rgh          	-3.1869592e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9630021e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
602            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154077e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
602            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
602            	p_rgh          	-3.1867338e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9635957e+01	(1.3484396e+00 2.5810900e+00 6.9673473e+00)
603            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153900e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
603            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
603            	p_rgh          	-3.1865036e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9641761e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
604            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153800e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
604            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
604            	p_rgh          	-3.1862617e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9647454e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
605            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153779e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
605            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
605            	p_rgh          	-3.1860175e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9653002e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
606            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153837e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
606            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
606            	p_rgh          	-3.1857682e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9658355e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
607            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7153974e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
607            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
607            	p_rgh          	-3.1855136e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9663601e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
608            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154191e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
608            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
608            	p_rgh          	-3.1852539e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9668654e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
609            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154489e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
609            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
609            	p_rgh          	-3.1849907e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9673578e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
610            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7154865e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
610            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
610            	p_rgh          	-3.1847209e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9678318e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
611            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7155321e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
611            	T              	2.9144847e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
611            	p_rgh          	-3.1844461e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9682949e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
612            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7155858e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
612            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
612            	p_rgh          	-3.1841717e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9687334e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
613            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7156473e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
613            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
613            	p_rgh          	-3.1838732e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9691786e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
614            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7157168e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
614            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
614            	p_rgh          	-3.1835812e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9695943e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
615            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7157941e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
615            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
615            	p_rgh          	-3.1832892e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9699928e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
616            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7158791e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
616            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
616            	p_rgh          	-3.1829904e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9703742e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
617            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7159719e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
617            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
617            	p_rgh          	-3.1826870e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9707433e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
618            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7160724e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
618            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
618            	p_rgh          	-3.1823776e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9710941e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
619            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7161804e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
619            	T              	2.9144846e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
619            	p_rgh          	-3.1820690e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9714274e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
620            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7162958e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
620            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
620            	p_rgh          	-3.1817573e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9717376e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
621            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7164187e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
621            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
621            	p_rgh          	-3.1814403e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9720373e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
622            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7165486e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
622            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
622            	p_rgh          	-3.1811240e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9723124e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
623            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7166858e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
623            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
623            	p_rgh          	-3.1807956e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9725799e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
624            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7168300e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
624            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
624            	p_rgh          	-3.1804765e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9728145e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
625            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7169808e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
625            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
625            	p_rgh          	-3.1801442e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9730450e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
626            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7171384e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
626            	T              	2.9144845e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
626            	p_rgh          	-3.1798112e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9732502e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
627            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7173024e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
627            	T              	2.9144844e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
627            	p_rgh          	-3.1794856e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9734268e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
628            	U              	0.0000000e+00	(4.4939064e-01 9.8563036e-02 1.7500000e+00)	9.7174726e+00	(1.2101069e+00 2.5810885e+00 3.2647566e-02)
628            	T              	2.9144844e+02	(2.6968063e+00 1.0310725e+00 5.4974446e+00)	3.0281009e+02	(3.7944935e-01 1.3424242e+00 2.9529862e+00)
628            	p_rgh          	-3.1791458e+01	(2.7313375e+00 2.5862768e+00 6.5269203e+00)	2.9735934e+01	(1.3484342e+00 2.5500000e+00 6.9681118e+00)
