T,V
295.6538,0.002636376
295.6783,0.002606472
295.8125,0.002586854
295.9074,0.00256955
295.9523,0.002557459
294.9296,0.002548982
294.9817,0.002725121
295.1587,0.002731909
295.4735,0.002716554
295.7482,0.002701069
294.6597,0.002541997
294.7615,0.002691747
295.0037,0.002714539
295.3063,0.002715547
294.7353,0.002540031
294.9461,0.002677411
295.1428,0.002697901
295.1201,0.002541277
292.6588,0.00236421
295.2491,0.002673134
292.545,0.002548385
292.5894,0.002541626
293.1103,0.002539729
293.6909,0.002540982
296.8014,0.002542766
297.7816,0.002543936
297.556,0.002544465
297.5402,0.002544655
297.5042,0.002544722
297.4711,0.00254482
297.4417,0.00254499
297.4244,0.00254537
297.4188,0.002546228
297.4344,0.002549675
297.4903,0.002562159
297.5489,0.002593491
300.4277,0.002423113
300.6178,0.0003187653
300.4097,0.002571448
300.6218,0.0003370952
300.5968,0.0003275006
300.6085,0.0003506248
300.6199,0.0003298999
300.1614,0.002588841
300.6192,0.0003299104
300.622,0.0003563187
300.5725,0.0003563286
300.6077,0.0003263874
300.0558,0.002577165
300.4757,0.0003505946
300.2397,0.002691619
300.5355,0.0003208349
300.5529,0.0003193522
300.3405,0.0003260608
300.3517,0.0003240053
300.6117,0.0003231274
300.512,0.0003463169
300.0384,0.002585963
300.5593,0.0003185805
300.2607,0.002682375
300.5477,0.00031814
300.057,0.002601508
300.0503,0.002528851
299.8134,0.00265795
299.7414,0.0002640967
299.7547,0.0003120884
299.7551,0.0003134035
299.0798,0.0002650436
299.758,0.0002932713
299.7553,0.0002941408
299.734,0.000335923
297.5167,0.002420232
301.2339,0.002702414
300.5541,0.002918505
299.4812,0.002880894
296.1485,0.00281
292.8898,0.002754908
292.3138,0.002714999
299.6967,0.00244134
302.2597,0.0003208596
302.2574,0.0003163728
302.5463,0.000337808
302.5486,0.000335258
302.5607,0.000328819
302.5609,0.0003290811
302.5602,0.0003297851
302.5601,0.0003301599
302.5603,0.0003163915
302.5603,0.0003167752
302.5603,0.000316709
302.5603,0.0003170722
291.563,0.002687205
292.0783,0.002888889
292.4642,0.002843885
292.3454,0.002764775
292.2663,0.002712541
292.226,0.002683207
296.0111,0.002556504
295.9681,0.002572036
296.3934,0.00274686
295.945,0.002606684
296.5136,0.002824809
296.4557,0.002876665
295.8871,0.002681918
295.707,0.002521395
296.6859,0.002963529
296.7749,0.002902603
296.6682,0.002916454
296.7856,0.002701256
296.4926,0.0028361
296.6883,0.002634756
301.6288,0.002905379
301.2667,0.002962354
300.1082,0.002825091
295.6672,0.002747259
292.7956,0.002706473
292.1414,0.002680999
302.0419,0.003066615
302.5764,0.0003231645
302.563,0.0003303809
302.56,0.0003128162
302.5601,0.0003148164
291.5299,0.002992361
291.7219,0.002919161
291.9661,0.002799387
292.052,0.002731595
292.0705,0.002699477
292.0125,0.002683568
291.9293,0.002671642
301.8621,0.002518655
301.6959,0.002676823
298.457,0.002604996
292.7666,0.002570382
291.9286,0.002552523
291.7875,0.002543224
302.54,0.0002809034
302.5472,0.0003167574
291.4731,0.002673199
291.495,0.002593964
291.5491,0.002594776
291.5982,0.002566945
291.6494,0.00255552
291.6914,0.002551521
291.7279,0.002548855
291.7444,0.00254328
296.0279,0.002548595
296.0452,0.00254838
296.0502,0.002550316
295.9874,0.002686635
296.0666,0.002687442
296.1626,0.002694474
296.2861,0.002711038
295.8245,0.002709872
295.8754,0.002714692
295.9697,0.002728405
296.1029,0.002755451
296.291,0.002805391
295.5974,0.002725863
295.6519,0.00273909
295.737,0.002761032
295.8751,0.002794559
296.0617,0.002834804
296.2586,0.002856793
295.4264,0.00271813
295.4539,0.002747888
295.2513,0.002730677
295.5297,0.00278294
295.3189,0.002762359
295.1716,0.002742974
295.6566,0.002816395
295.4195,0.002794504
295.3011,0.002774208
295.141,0.002754008
295.8301,0.002830896
295.5442,0.002809533
295.4335,0.002792869
295.3618,0.002777922
295.1262,0.002761775
296.0416,0.002820186
295.6957,0.00280612
295.5499,0.002795428
295.5385,0.002785493
295.4654,0.002775
295.1366,0.002763884
296.3454,0.002784347
295.9059,0.002787369
295.6822,0.00278633
295.6489,0.002783692
295.7043,0.002779047
295.6176,0.002772211
295.1494,0.002763649
296.6391,0.002598975
296.2386,0.002750894
295.9014,0.002765081
295.7964,0.002772402
295.8385,0.002775587
295.94,0.002775111
295.7957,0.00277134
295.0965,0.00276354
296.5611,0.002578564
296.2843,0.002731159
296.0592,0.002751285
296.0973,0.002764109
296.2463,0.002771752
296.2746,0.002774739
295.8731,0.002771991
295.0243,0.002760025
296.5849,0.002567903
296.5402,0.002720431
296.6284,0.002744103
296.8394,0.002761173
296.8815,0.00277278
296.4912,0.002778134
295.7647,0.002767602
295.0796,0.0027552
297.2044,0.00256296
297.4508,0.002715619
297.5052,0.002742335
297.3238,0.002763661
296.8521,0.00277982
296.1243,0.00277593
295.6332,0.002758901
295.371,0.002751417
297.6516,0.002561181
297.5809,0.002714964
297.3548,0.00274538
296.9185,0.002771991
296.2929,0.00278777
295.9304,0.002764451
295.8756,0.0027463
295.6375,0.002748194
297.4953,0.002561156
297.2742,0.002717467
296.9135,0.002752857
296.4855,0.002786633
296.2219,0.002785685
296.2035,0.002746381
296.1106,0.002721889
295.798,0.002747916
297.4271,0.002562177
297.1838,0.002722114
296.901,0.002763025
296.6563,0.002802914
296.5681,0.002777594
296.4619,0.002722378
296.2119,0.002671345
295.8976,0.002762083
297.378,0.002563672
297.2083,0.002727241
297.0458,0.002772299
296.9025,0.002816635
296.7602,0.002777153
296.5201,0.002710919
296.2309,0.003020574
296.0112,0.002744727
297.3153,0.002565054
297.152,0.002731121
297.0446,0.002778854
296.9193,0.002829499
296.7368,0.002799896
296.5032,0.00279001
296.2398,0.002772098
297.263,0.002565858
297.0286,0.002732779
296.942,0.002780806
296.8263,0.002830536
296.6591,0.00279071
296.4921,0.002747546
296.3779,0.002569062
297.2481,0.002566089
296.8848,0.002732896
296.8009,0.002780364
296.704,0.002828022
296.5942,0.002782633
296.5816,0.002736552
297.7603,0.002693361
297.2635,0.002565992
296.7558,0.002732625
296.6387,0.002780003
296.5708,0.002827555
296.5973,0.002784885
297.2497,0.002764933
299.5485,0.003073923
297.3109,0.002565855
296.7024,0.002732561
296.4806,0.002780661
296.4796,0.002830763
296.9054,0.002798615
298.2641,0.002747924
298.981,0.002731711
298.7387,0.002755851
297.3837,0.002565783
296.814,0.002732868
296.5774,0.002782286
296.9472,0.002835508
297.7331,0.002803342
298.0135,0.002789248
298.1176,0.002660369
298.0038,0.002836269
298.237,0.002848275
297.5356,0.002565794
297.2322,0.002733371
297.3857,0.002783776
297.7516,0.002835556
297.9485,0.002826888
298.1254,0.002846806
297.7155,0.002616866
297.5817,0.002852815
298.0382,0.002892047
298.2267,0.002927492
297.7028,0.002565833
297.6759,0.002733693
297.8361,0.002784039
297.9961,0.002836904
298.1104,0.002860649
298.1679,0.00290571
297.6127,0.002595834
297.4432,0.002828106
297.9692,0.002913842
298.2469,0.002966684
298.0559,0.002949815
297.8422,0.002565798
297.872,0.00273362
297.9806,0.002784499
298.0763,0.002839497
298.1446,0.002892486
298.1622,0.002928662
297.6949,0.002588433
297.4102,0.002803041
298.0054,0.002906302
298.2744,0.002995023
298.203,0.002983981
298.1637,0.002900342
298.073,0.002565635
298.1498,0.002733444
298.1513,0.002785674
298.1638,0.002844228
298.2015,0.00291229
298.2957,0.002897126
298.3103,0.002715992
297.4723,0.00278304
297.8282,0.002884604
298.3299,0.002997078
298.3537,0.003018004
298.3445,0.00291855
298.4423,0.002829817
298.5528,0.002565439
298.3355,0.00273359
298.285,0.002788233
298.2879,0.002854824
298.3943,0.002904111
298.7023,0.002849119
299.9687,0.002713167
298.1694,0.002701073
297.6124,0.002857538
298.1036,0.002975792
298.4966,0.003026262
298.6465,0.002961916
298.86,0.002820274
299.0273,0.003151277
298.6987,0.002565323
298.529,0.002734535
298.4438,0.002792789
298.4992,0.002866501
298.7185,0.002871395
299.1311,0.002781934
299.5381,0.002581618
299.3217,0.002756064
298.6508,0.002828697
297.8924,0.002936879
298.1625,0.003005468
298.5238,0.002974152
298.8852,0.002905813
299.2198,0.002567119
299.1673,0.002369195
298.8384,0.002565483
298.6789,0.002736378
298.5912,0.002797284
298.6753,0.0028662
298.9759,0.002815515
299.3015,0.002610938
299.6002,0.002672827
298.9725,0.002615309
299.7992,0.0003174902
299.6675,0.0003205753
299.1244,0.002798404
298.8362,0.002883452
298.684,0.002954963
298.8888,0.002946376
298.9979,0.00291656
299.2653,0.002693862
299.2808,0.002410992
298.8781,0.002565992
298.7704,0.002738434
298.7116,0.002797375
298.7783,0.00284817
299.0967,0.002733756
299.6062,0.002603863
298.8482,0.002798708
299.209,0.00277181
299.6529,0.000338538
299.274,0.002828797
298.9686,0.002883116
299.7889,0.0003181259
298.463,0.002890736
298.8117,0.002873989
299.4514,0.002691982
298.6737,0.002459117
298.8812,0.002566663
298.8512,0.00273923
298.8763,0.002790905
299.1216,0.002816155
299.7225,0.002703326
299.7348,0.002629855
298.3979,0.002709282
298.5532,0.002755674
299.5127,0.000338613
299.4089,0.0003385866
298.7888,0.002791007
298.4699,0.00281262
298.1437,0.00278897
299.7815,0.0003182354
298.5295,0.002793211
299.3682,0.002486754
298.5687,0.002499447
298.9056,0.0025672
299.0667,0.002737882
299.3988,0.002779949
299.8984,0.002794265
300.0962,0.002706207
299.6202,0.002660038
298.2396,0.002796588
298.1547,0.002749545
298.1638,0.002770048
298.1036,0.002773591
298.0589,0.002733539
298.1982,0.002645052
298.8953,0.002884301
298.5876,0.002523527
299.0542,0.002567293
299.4476,0.00273485
299.7822,0.002770716
300.0932,0.00278834
300.0959,0.002720363
299.3922,0.002680831
298.7432,0.002703288
299.8194,0.000318399
298.2317,0.002621563
299.8177,0.0003178481
299.2744,0.0003220138
299.2586,0.0003210425
299.7921,0.0003183031
298.2485,0.002755104
299.7906,0.0003181922
299.816,0.0003388966
299.6876,0.0003385831
299.7906,0.0003182709
298.3147,0.002760878
299.788,0.0003182424
299.7114,0.0003386383
299.548,0.0003385331
299.785,0.0003182546
298.2752,0.002754047
298.2442,0.002706651
298.4669,0.002562504
299.6146,0.002662453
298.4451,0.0025299
299.8733,0.002566928
299.6934,0.002731839
299.8962,0.002766544
300.019,0.00279163
299.7849,0.002733392
299.1605,0.002688665
298.5757,0.00266354
298.3186,0.002785575
298.6413,0.00277007
299.5851,0.00276019
300.0292,0.00274498
300.0543,0.002700575
300.0212,0.002637744
300.2432,0.002447357
300.1927,0.0002724461
300.1766,0.0002726832
300.1886,0.0001459535
300.1793,0.0001459776
297.5624,0.002520531
300.0573,0.002566451
299.7011,0.002730185
299.7395,0.002766647
299.6859,0.002797585
299.3676,0.002740786
298.1552,0.002686386
298.5087,0.002924784
298.4341,0.002707831
300.1988,0.0003260812
300.2192,0.0003224956
299.5603,0.0003321083
299.6121,0.0003272356
298.5331,0.002790896
299.1289,0.002766114
300.092,0.002741719
300.4465,0.002700242
300.4718,0.002527814
300.4708,0.002681381
300.4891,0.0002966527
300.2284,0.0003163971
300.4835,0.0003012987
300.2492,0.00030597
295.3569,0.002509353
300.4514,0.002566236
299.6861,0.002730282
299.6328,0.002769253
299.5293,0.002803084
298.8515,0.002744072
296.2119,0.002686283
299.2248,0.003021206
298.67,0.002802258
300.1805,0.0003498298
300.1899,0.0003452882
298.6578,0.00277182
299.4377,0.002741781
300.4167,0.002701195
300.4872,0.002731132
300.4895,0.0003358032
300.4886,0.0003177896
300.4895,0.0003343565
300.4885,0.0003163012
300.4894,0.0003282531
300.4892,0.0003124852
300.4895,0.0003248536
300.4892,0.0003089955
300.4895,0.0003102047
300.4895,0.0003308317
292.2466,0.002608224
301.3406,0.002566643
299.9831,0.002732238
299.671,0.002773458
299.458,0.002808397
298.1159,0.00274983
293.3681,0.002708496
299.4167,0.002522176
299.508,0.002769079
300.1434,0.000349973
300.2016,0.0003557058
298.7925,0.002761701
298.8469,0.002743074
300.2155,0.002702445
300.4784,0.002653544
300.4912,0.0003369697
300.4893,0.0003370387
300.4858,0.000336325
300.4894,0.0003364529
300.4884,0.0003312399
300.4894,0.0003314923
300.4882,0.0003296158
300.4894,0.000330088
300.4894,0.0003149632
300.4895,0.0003155192
300.4894,0.0003122285
300.4895,0.0003134198
291.4502,0.003051795
301.4513,0.002568333
300.4381,0.002736717
299.8758,0.002779857
299.3596,0.002816185
296.5199,0.002765368
291.6766,0.002719464
299.569,0.002582049
299.5088,0.002727611
298.9043,0.002739089
299.5425,0.00270913
300.2738,0.002735047
300.1006,0.0003192031
300.5111,0.0003372637
299.9935,0.0003189938
300.475,0.0003371034
300.4765,0.0003326053
300.465,0.0003319997
300.4881,0.0003169957
300.4869,0.0003160336
291.4568,0.002657674
291.4916,0.002694608
301.3569,0.002572666
300.7001,0.002745543
300.0098,0.002790318
298.8979,0.002827605
293.2574,0.002780085
291.5972,0.002741733
298.9851,0.002627307
300.1967,0.0003368818
299.5398,0.002564845
299.4349,0.002719266
300.1883,0.0003297017
300.1895,0.000326171
298.983,0.00273103
300.1928,0.0003228132
299.2679,0.002547429
299.2788,0.002747717
299.2265,0.0003219531
300.3927,0.0003169236
300.3059,0.0003168624
299.1774,0.0003023246
299.3732,0.0003219042
299.2336,0.0003023142
300.3821,0.0003380261
300.3422,0.0003377459
291.4607,0.002638141
291.5844,0.00274787
291.8824,0.002737605
301.1285,0.002582335
300.564,0.002762105
299.7824,0.002806836
297.2174,0.002837786
292.3277,0.00279872
291.8731,0.002764351
299.5326,0.002563017
299.3889,0.002733168
299.0728,0.002577765
299.4612,0.002731028
299.6332,0.0003021165
299.2789,0.000321725
299.6734,0.000302272
299.5124,0.0003218481
291.4866,0.002609723
291.8013,0.002789554
292.358,0.002763283
292.4054,0.002750883
301.0215,0.002601548
300.235,0.002791611
299.2027,0.002831168
295.4212,0.002846294
292.2591,0.002809599
292.1914,0.002767746
299.5455,0.002566309
299.2511,0.002869479
301.9418,0.0003366772
299.8792,0.0003209055
301.8891,0.00033569
299.9677,0.0003177135
302.469,0.000330836
301.2154,0.0003143385
302.4775,0.0003317535
301.3007,0.0003156457
302.5521,0.0003175592
301.3719,0.0003378756
302.553,0.0003176953
301.5465,0.0003380532
291.5251,0.00260667
292.1992,0.00279754
292.6004,0.002799542
292.4259,0.002762528
292.349,0.002730326
301.0077,0.002636586
300.1548,0.002841336
298.804,0.002866141
294.8927,0.002842545
292.4953,0.002788707
292.2696,0.002732926
299.3485,0.002440772
302.1261,0.0003155292
301.7388,0.0003192407
302.4975,0.0003347239
302.169,0.0003360741
302.5602,0.0003289758
302.5553,0.0003283183
302.5595,0.0003302391
302.5559,0.000329876
302.5603,0.000316919
302.5601,0.0003168422
302.5602,0.0003172563
302.5601,0.0003172931
291.5606,0.002628714
292.182,0.002823923
292.6395,0.002831131
292.3041,0.002781182
292.2366,0.002722586
292.2859,0.00262284
296.0022,0.002551173
295.9329,0.00269138
295.7511,0.002711677
295.5069,0.002715429
295.4091,0.00269338
295.2225,0.002705223
295.1025,0.00271656
295.0083,0.002727162
294.9488,0.002736607
294.9614,0.002744799
294.9867,0.002750726
294.8908,0.002752984
294.6018,0.002751235
294.4457,0.002748838
294.6411,0.002747646
295.0037,0.002747626
295.2605,0.002748957
295.5687,0.002753852
295.8939,0.002764592
296.0606,0.002633643
295.9744,0.002557634
295.886,0.002701869
295.5644,0.002717007
295.3565,0.00269936
295.436,0.002673956
295.1912,0.002686049
295.0676,0.002696496
294.9681,0.002706205
294.8795,0.002715191
294.8584,0.002723258
294.9436,0.002730426
295.0302,0.002736896
294.8829,0.002740241
294.4831,0.002739935
294.3052,0.002739917
294.442,0.002740397
294.8178,0.002740778
295.475,0.002740554
296.1911,0.002739616
296.6686,0.002736001
298.1585,0.002670866
295.2651,0.002671993
295.0316,0.002681797
294.9172,0.002690642
294.8365,0.002698832
294.795,0.002706399
294.841,0.002713329
294.9955,0.00271982
295.0777,0.002726249
294.9799,0.002730278
294.5593,0.002731271
294.3518,0.002732173
294.5612,0.002732552
295.5331,0.002731393
296.7723,0.00272781
297.5275,0.002720722
298.6884,0.002707252
299.429,0.002941274
295.4288,0.002543075
295.1755,0.002671259
294.9381,0.002679306
294.8225,0.002686834
294.7763,0.002693823
294.7946,0.002700306
294.9162,0.00270639
295.067,0.00271241
295.0931,0.002718863
294.9866,0.002723219
294.5697,0.002724474
294.4926,0.002725194
295.3158,0.002724447
297.175,0.002721065
298.1193,0.002713621
298.9519,0.002697654
299.293,0.002617679
299.7115,0.002656363
298.4175,0.002635833
295.0859,0.002544277
295.0763,0.002670986
294.8756,0.002678023
294.8012,0.002684697
294.7887,0.002690816
294.8577,0.00269645
295.0594,0.002701875
295.0903,0.0027075
295.0491,0.002713853
294.8262,0.002718073
294.6561,0.002718937
295.2156,0.002718826
297.3093,0.002716498
298.506,0.002710439
299.0815,0.002697425
299.2409,0.002660563
298.3182,0.002643723
300.0005,0.002734629
299.291,0.002656927
297.8212,0.002691809
294.9278,0.002544961
294.9342,0.002671175
294.8296,0.002677829
294.7983,0.002683998
294.8431,0.002689512
295.0305,0.002694496
295.1123,0.002699351
294.9795,0.002704489
294.9143,0.002710391
294.896,0.002714094
295.4665,0.002714314
297.5181,0.00271303
298.7537,0.002708856
299.1638,0.002699525
299.1876,0.002679385
298.2672,0.002660569
297.7652,0.002669265
299.6646,0.002886381
299.102,0.002719216
300.4788,0.0003166028
300.5475,0.0003159942
299.9771,0.0003399668
299.9067,0.0003224034
297.5629,0.002704467
294.8134,0.002545666
294.8361,0.002672139
294.7807,0.002678864
294.8213,0.002684743
294.9734,0.002689727
295.137,0.002694077
294.9282,0.002698241
294.926,0.002702739
295.1323,0.002707075
296.082,0.002709972
297.9923,0.002710308
298.9492,0.002707773
299.2274,0.002701702
299.1532,0.002689607
298.3025,0.002674715
297.7657,0.002669352
297.46,0.002679037
299.7134,0.002727829
299.6337,0.002739254
298.748,0.002713342
300.4726,0.0003174333
300.4649,0.0003173471
299.9514,0.0003389161
299.9165,0.0003389075
297.389,0.002685177
294.6691,0.002547021
294.7568,0.002674413
294.7662,0.002681426
294.8733,0.002687021
295.1223,0.002691331
294.9249,0.002694866
294.9363,0.002698186
295.4418,0.002700944
296.9308,0.002702866
298.4378,0.002704683
299.0441,0.002705618
299.1928,0.002703112
298.9843,0.002695881
298.1702,0.002685511
297.8494,0.002677097
297.4456,0.00267518
297.2667,0.00267316
299.7621,0.002719204
299.7353,0.002746204
300.0234,0.0003387678
299.9726,0.0003387308
299.5939,0.002728763
298.3597,0.002692335
300.5049,0.0003180322
300.4933,0.0003180078
297.2444,0.002653534
294.4578,0.002550252
294.7872,0.002678982
294.7887,0.002686098
295.0035,0.002690922
294.967,0.002694121
294.9181,0.002696469
295.8441,0.002697707
297.6343,0.002697806
298.7302,0.002698049
299.0615,0.002698828
299.0913,0.002699358
298.6874,0.002697944
297.9088,0.002692848
297.6728,0.00268605
297.4438,0.002680967
297.2474,0.002675458
297.1625,0.002661416
299.8024,0.002808574
299.7791,0.002755646
300.1136,0.000339088
300.1654,0.0003390536
300.0648,0.0003389576
300.0989,0.0003389354
299.7599,0.002746094
299.5073,0.002708334
298.0845,0.002665868
300.5341,0.0003183507
300.5217,0.0003183194
297.1491,0.002626024
294.3117,0.002557118
294.699,0.00268705
294.8537,0.002693289
294.9011,0.002696328
294.8113,0.002697647
296.011,0.002697107
